review_id,business_name,stars,date,text,reviewer_reviews_count,is_local_guide,likes_count,source,date_parsed,clean_text,has_text,text_length,meal_type,price_range,mention_id,sentiment,main_topic,text_reference,urgency,is_actionable,classification_confidence,classified_at,model_used
Ci9DQUlRQUNvZENodHljRjlvT25SU1IyaE9UVXM0ZUVoM1IwTTJTR3hCWDAxSFNIYxAB,Panicafe Villa Allende,5,2026-04-26T15:11:51.570Z,,11,False,0,google_maps,2026-04-26,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2tkTmNFbHRhbnBRY0dVeGEwRjZkM2M0TW1kSWNsRRAB,Panicafe Villa Allende,5,2026-04-26T14:47:02.381Z,,3,False,0,google_maps,2026-04-26,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT21oTVMwaG5OWEpmV2sxc1ZHbFJMVTV4UVdWT05WRRAB,Panicafe Villa Allende,5,2026-04-24T23:07:07.726Z,,4,False,0,google_maps,2026-04-24,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2tKd05sSlZORTVKUXpabloxaHBSV2QwTm5wZkxWRRAB,Panicafe Villa Allende,5,2026-04-24T23:02:47.831Z,,3,False,0,google_maps,2026-04-24,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2tSWmVVSmxXbHBrWW1GdFdqaHpOSEpKVDFoeVdGRRAB,Panicafe Villa Allende,4,2026-04-21T23:20:42.731Z,,8,True,0,google_maps,2026-04-21,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2s1aGVuaG1YMnBCYlZoS1ZuVjNabWM1UkhwWVRtYxAB,Panicafe Villa Allende,4,2026-04-21T21:37:38.223Z,,1,False,0,google_maps,2026-04-21,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT21oYVpFMUJNbEpNTlU4NFltOXZaMFZ5WmtwSlowRRAB,Panicafe Villa Allende,5,2026-04-20T13:55:14.555Z,,7,True,0,google_maps,2026-04-20,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2xSa2JtVlNWVEJNWjBkdU1sQnlTM2swVDNoU2FGRRAB,Panicafe Villa Allende,5,2026-04-19T23:52:32.595Z,,2,False,0,google_maps,2026-04-19,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT25NM1RGaEhiMFV3YkhsaVJGZExjWGwxVEhSclFsRRAB,Panicafe Villa Allende,5,2026-04-19T22:28:38.095Z,,3,False,0,google_maps,2026-04-19,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT25aRk0waHhOWGhvWVZNNGJFOUdNRVZzY2xFMldGRRAB,Panicafe Villa Allende,5,2026-04-19T15:19:50.182Z,,9,False,0,google_maps,2026-04-19,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2s5bk5rcDBXRGxyWXpWaWFVUkJkMEpUYkRWWWRWRRAB,Panicafe Villa Allende,5,2026-04-19T14:13:43.079Z,,6,False,0,google_maps,2026-04-19,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2paaFdHaE5VVjh4VEd0YVUxcFpTRXhwV0RkM1NVRRAB,Panicafe Villa Allende,5,2026-04-18T14:35:07.353Z,,41,True,0,google_maps,2026-04-18,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT25sT2NIQXpSbkZzVlVORFNHNTJNakZyTWtzeVMxRRAB,Panicafe Villa Allende,5,2026-04-14T20:31:42.611Z,,6,False,0,google_maps,2026-04-14,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2kxTGVtMDFjRGRuWW5WMlJteGxlakJPZEdsRGVVRRAB,Panicafe Villa Allende,5,2026-04-12T22:58:42.587Z,,89,True,0,google_maps,2026-04-12,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2xadmNUTTRUMFl6VERSc1FqTkpObTF6TXkwNU9GRRAB,Panicafe Villa Allende,5,2026-04-12T22:11:56.610Z,,2,False,0,google_maps,2026-04-12,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2xaRFNFVjJkalF4YTJaYVJVRnBaMkUyYXpKRmRIYxAB,Panicafe Villa Allende,5,2026-04-12T22:11:07.678Z,,0,False,0,google_maps,2026-04-12,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2pGNFVHY3RRbk4zYlZsSE9YVm1jMWh0Y0ZGbE5YYxAB,Panicafe Villa Allende,5,2026-04-12T22:07:09.651Z,,3,False,0,google_maps,2026-04-12,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2t0d2JHRlJURmxKVkZCdFJqUlhkRlZzWkVWWlZXYxAB,Panicafe Villa Allende,5,2026-04-12T15:47:51.833Z,,2,False,0,google_maps,2026-04-12,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2xKU1Vta3RSVWRGZVhaR1pXZG1lRFJuYlZZMFdsRRAB,Panicafe Villa Allende,5,2026-04-12T14:09:44.666Z,,3,False,0,google_maps,2026-04-12,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2pFeWRISkliVUpGVVRWTWQwMUJjSFJzTldWSmFVRRAB,Panicafe Villa Allende,5,2026-04-11T13:02:31.697Z,,2,False,0,google_maps,2026-04-11,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2pSVlYyZEhVVmRGVmxkTVVUTnpOblZUV21kVGIxRRAB,Panicafe Villa Allende,1,2026-04-09T23:40:46.940Z,,1,False,0,google_maps,2026-04-09,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT214S2VVeHljVEZ6UXpGVGEwVjJTRVF6VjI5V2RIYxAB,Panicafe Villa Allende,1,2026-04-09T23:39:17.787Z,,0,False,0,google_maps,2026-04-09,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2pORU1YTlVhbFZmVUV0dk9YWjNVekJMU0VnMmJrRRAB,Panicafe Villa Allende,5,2026-04-08T23:54:39.065Z,,1,False,0,google_maps,2026-04-08,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT214WGJrSjBNV2gzVGpWMFQxRmtVamhyYjBSVWNuYxAB,Panicafe Villa Allende,5,2026-04-08T21:51:56.862Z,,10,False,0,google_maps,2026-04-08,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2xSS1YzUkpVak4xVDJ0Vk0zZ3lSVGMzZUVwUWRrRRAB,Panicafe Villa Allende,5,2026-04-08T15:33:20.479Z,,1,False,0,google_maps,2026-04-08,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2s5SllsaFFiMVU0VkhSMVZVSnFOMVpFWm0wM1ZHYxAB,Panicafe Villa Allende,5,2026-04-08T15:32:00.737Z,,124,True,0,google_maps,2026-04-08,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2s1MVJrSmpUR3RyZFhrMGMxUjVVbTluVGtGSmNtYxAB,Panicafe Villa Allende,5,2026-04-08T01:24:07.723Z,,4,True,0,google_maps,2026-04-08,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT21zeFEwcENkWFJYWTB4cFVrMVBNWHBMV1Rac1lYYxAB,Panicafe Villa Allende,5,2026-04-07T22:01:21.275Z,,0,False,0,google_maps,2026-04-07,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2xsRFdXNVplakpMU3psdFRFZFFlWE5IV2xGNFNuYxAB,Panicafe Villa Allende,5,2026-04-07T11:24:08.420Z,,39,True,0,google_maps,2026-04-07,,False,0,,,,,,,,,,,
ChZDSUhNMG9nS0VMbXU4ZFhfa0pheUhnEAE,Panicafe Villa Allende,5,2026-04-06T19:03:13.978Z,,0,False,0,google_maps,2026-04-06,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT21SNVkySldMWFZ2WDNwRWVsZEdXVzR6Y1VGWFlVRRAB,Panicafe Villa Allende,5,2026-04-06T13:34:26.470Z,,0,False,0,google_maps,2026-04-06,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2tWdGN6Z3hZbHBmUnpCalIzbDVPRlIyTUhOelltYxAB,Panicafe Villa Allende,5,2026-04-05T23:07:21.412Z,,1,False,0,google_maps,2026-04-05,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2tWRlNUZGpOMW94VDBZMVpGQlVSbEpuZVZOV1JYYxAB,Panicafe Villa Allende,5,2026-04-05T13:47:37.128Z,,2,False,0,google_maps,2026-04-05,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2pGblNHaGFUR2RWWmpCVVdtUkNibnAwZDFoTGVsRRAB,Panicafe Villa Allende,5,2026-04-04T15:11:55.493Z,,0,False,0,google_maps,2026-04-04,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2tGQ01TMHpibUZEWVd4TmQwWTRWekZLTm5oMGNGRRAB,Panicafe Villa Allende,5,2026-04-04T15:00:29.087Z,,0,False,0,google_maps,2026-04-04,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2w4d05VTlVOemhSV0RNeGRYRk5iRXB1WVVKRVptYxAB,Panicafe Villa Allende,5,2026-04-03T22:16:01.468Z,,16,True,0,google_maps,2026-04-03,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2xoYVJVUldkR3N6T0hOSFptUlFUSFZzWVRCMmRrRRAB,Panicafe Villa Allende,5,2026-04-03T21:26:53.947Z,,2,False,0,google_maps,2026-04-03,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT21kRFJtZFNWRmN3VG1waWVFUnliM2RVWHpRMVlWRRAB,Panicafe Villa Allende,5,2026-03-31T21:56:27.010Z,,6,True,0,google_maps,2026-03-31,,False,0,,,,,,,,,,,
ChZDSUhNMG9nS0VJQ0FnTURveGVXYkNBEAE,Panicafe Villa Allende,5,2026-03-29T14:26:03.446Z,,0,False,0,google_maps,2026-03-29,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2tsNE1sSmlURU42TlZOS1lrUlVSRGQxUWpscWJFRRAB,Panicafe Villa Allende,5,2026-03-28T21:09:21.091Z,,5,True,0,google_maps,2026-03-28,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT21oVVpXOWlhMGhOU2poVU4yMU5iVkEzZGtGeWFVRRAB,Panicafe Villa Allende,5,2026-03-28T21:06:12.770Z,,0,False,0,google_maps,2026-03-28,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT25Bd1EycGhWVTlvWVVwSFEwRkpTWFV4V210ek5rRRAB,Panicafe Villa Allende,5,2026-03-25T00:40:27.845Z,,2,False,0,google_maps,2026-03-25,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT201Wk5YbzNVVVYyTTJzNFNXeHFaa2RpTUhWV1IxRRAB,Panicafe Villa Allende,5,2026-03-25T00:12:53.342Z,,0,False,0,google_maps,2026-03-25,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2pSdVIxRlVUbFEzTUY5VGRESXdUM1p5WlZCU09HYxAB,Panicafe Villa Allende,5,2026-03-24T23:40:15.082Z,,2,False,0,google_maps,2026-03-24,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT25sUVZFTkxSRUpCU21welJWbFBWRFJxZFRoaU9WRRAB,Panicafe Villa Allende,5,2026-03-24T23:11:32.651Z,,2,False,0,google_maps,2026-03-24,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2s1Q1NHZDRNMHAxTldkRWVURk5PRXB6ZG1WVVIzYxAB,Panicafe Villa Allende,5,2026-03-24T22:53:26.571Z,,101,True,0,google_maps,2026-03-24,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2pFMFgyMVZNbXBoV2xGWFIwOXJhREpVUzFWek9XYxAB,Panicafe Villa Allende,5,2026-03-21T23:37:30.105Z,,3,False,0,google_maps,2026-03-21,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2xGSVVWbEJMVGgxV0dkRVQxRmxRelZLY1ZVNGNWRRAB,Panicafe Villa Allende,5,2026-03-21T15:57:35.193Z,,8,False,0,google_maps,2026-03-21,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT25WNlRHcFJTMlZ4T1haclVHcFJXV0oyVFRSSVRXYxAB,Panicafe Villa Allende,5,2026-03-21T15:56:09.666Z,,5,False,0,google_maps,2026-03-21,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT21obFVIRkRabk5HVmkxbGRqYzJlWGh2VEdoRGVFRRAB,Panicafe Villa Allende,5,2026-03-18T13:50:42.064Z,,5,False,0,google_maps,2026-03-18,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2pCMFRuTXhiekZtTkc1RWRFcFhTelpXZUVwMGJWRRAB,Panicafe Villa Allende,5,2026-03-18T13:24:36.143Z,,3,False,0,google_maps,2026-03-18,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT20xTk1qbGljR2RmUldaaU9XTlJSalJtWTJaRWJFRRAB,Panicafe Villa Allende,5,2026-03-17T21:20:39.948Z,,7,False,0,google_maps,2026-03-17,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2preVJ6azVXRloxUlMxRGVFeGlSRzV5YlRFNFRXYxAB,Panicafe Villa Allende,5,2026-03-16T22:56:41.465Z,,3,False,0,google_maps,2026-03-16,,False,0,,,,,,,,,,,
ChdDSUhNMG9nS0VJQ0FnSURQc2VlQnF3RRAB,Panicafe Villa Allende,5,2026-03-16T22:55:07.640Z,,7,False,0,google_maps,2026-03-16,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2pGSFMyUXdNRkk0VlRWNVJ6VmFVR0pOZEcxWk0yYxAB,Panicafe Villa Allende,5,2026-03-16T22:54:00.279Z,,2,False,0,google_maps,2026-03-16,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT21wUk5VZFpTRkJqWkhSbVdWSTFMVkV6WVZsQ1VsRRAB,Panicafe Villa Allende,5,2026-03-16T22:12:14.192Z,,1,False,0,google_maps,2026-03-16,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT20xdVIyNXZja3AxYTNWSVZGTk1jV3czYTFKa1ZuYxAB,Panicafe Villa Allende,5,2026-03-15T22:15:03.557Z,,23,True,0,google_maps,2026-03-15,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT25WamFIVTRORXhLTFVOVmRXNUZNMmt4YzJzM1dXYxAB,Panicafe Villa Allende,4,2026-03-15T22:10:38.657Z,,2,False,0,google_maps,2026-03-15,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT2tSNGRFUkVVbTFsZFd0T2NIVm9ZM3B0T1UxUU5GRRAB,Panicafe Villa Allende,5,2026-03-15T20:37:22.581Z,,3,False,0,google_maps,2026-03-15,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT20xS0xVMVJOVk50VkY5amFUSlJTMWhZWnpCMGNXYxAB,Panicafe Villa Allende,5,2026-03-15T14:44:39.450Z,,7,False,0,google_maps,2026-03-15,,False,0,,,,,,,,,,,
Ci9DQUlRQUNvZENodHljRjlvT25FeFYzUlJiMkpoV1hGSFN6WklMVWM1V0dsVFNVRRAB,Bonafide Villa Allende,1,2026-04-26T23:39:53.806Z,El cafe bueno. La atencion malisima. No son mozas atienden de tan mala gana que no volvemos mas. Hasta se limpio los mocos con la mano cuando le hicimos el pedido. Para cobrar si pero ponen personal con cero preparacion.,6,False,0,google_maps,2026-04-26,El cafe bueno. La atencion malisima. No son mozas atienden de tan mala gana que no volvemos mas. Hasta se limpio los mocos con la mano cuando le hicimos el pedido. Para cobrar si pero ponen personal con cero preparacion.,True,220,,,1,positive,Food Quality,El cafe bueno.,low,True,0.9,2026-05-04T12:27:49.626200+00:00,gemini/gemini-2.5-flash-lite
Ci9DQUlRQUNvZENodHljRjlvT25FeFYzUlJiMkpoV1hGSFN6WklMVWM1V0dsVFNVRRAB,Bonafide Villa Allende,1,2026-04-26T23:39:53.806Z,El cafe bueno. La atencion malisima. No son mozas atienden de tan mala gana que no volvemos mas. Hasta se limpio los mocos con la mano cuando le hicimos el pedido. Para cobrar si pero ponen personal con cero preparacion.,6,False,0,google_maps,2026-04-26,El cafe bueno. La atencion malisima. No son mozas atienden de tan mala gana que no volvemos mas. Hasta se limpio los mocos con la mano cuando le hicimos el pedido. Para cobrar si pero ponen personal con cero preparacion.,True,220,,,2,negative,Staff Attitude,La atencion malisima. No son mozas atienden de tan mala gana que no volvemos mas. Hasta se limpio los mocos con la mano cuando le hicimos el pedido.,high,True,0.95,2026-05-04T12:27:49.626200+00:00,gemini/gemini-2.5-flash-lite
Ci9DQUlRQUNvZENodHljRjlvT2pkWFpsTkRkM1owTms1c01XNDJkamxTV201dFQzYxAB,Bonafide Villa Allende,5,2026-04-24T21:24:04.260Z,"Muy servicio, buena atención por parte de Daniela, está en todos los detalles",27,True,0,google_maps,2026-04-24,"Muy servicio, buena atención por parte de Daniela, está en todos los detalles",True,77,,,1,positive,Staff Attitude,"buena atención por parte de Daniela, está en todos los detalles",low,True,0.95,2026-05-04T12:27:49.626200+00:00,gemini/gemini-2.5-flash-lite
Ci9DQUlRQUNvZENodHljRjlvT2w5ZmVUUmZhSHBSV0VsTmRIWlBabkJsZEZSSU0yYxAB,Bonafide Villa Allende,1,2026-04-22T17:32:47.491Z,Pongan mozos que tengan ganas de trabajar!!!,18,True,0,google_maps,2026-04-22,Pongan mozos que tengan ganas de trabajar!!!,True,44,,,1,negative,Staff Attitude,Pongan mozos que tengan ganas de trabajar!!!,low,True,0.9,2026-05-04T12:27:49.626200+00:00,gemini/gemini-2.5-flash-lite
Ci9DQUlRQUNvZENodHljRjlvT25wVlVXczNWRTFSZWs5amMxQkdaMUJvVFd0V1YyYxAB,Bonafide Villa Allende,1,2026-04-18T23:38:23.290Z,"La atención de de lo peor,tenes que esperar que alguien se digne mírarte para que te atiendan, si necesitas algo o la cuenta. La mesa de al lado se fue porque se cansó de esperar.
No vuelvo más.",22,True,0,google_maps,2026-04-18,"La atención de de lo peor,tenes que esperar que alguien se digne mírarte para que te atiendan, si necesitas algo o la cuenta. La mesa de al lado se fue porque se cansó de esperar. No vuelvo más.",True,194,,,1,negative,Service Speed,"La atención de de lo peor,tenes que esperar que alguien se digne mírarte para que te atiendan, si necesitas algo o la cuenta. La mesa de al lado se fue porque se cansó de esperar.",medium,True,0.95,2026-05-04T12:27:49.626200+00:00,gemini/gemini-2.5-flash-lite
Ci9DQUlRQUNvZENodHljRjlvT2taMVYyTlNkR1F3VkZSa1JtUkplazkwVFUweGNHYxAB,Bonafide Villa Allende,5,2026-04-11T23:34:47.866Z,"Buena atencion ,excelente la comida .",11,True,0,google_maps,2026-04-11,"Buena atencion ,excelente la comida .",True,37,,,1,positive,Staff Attitude,Buena atencion,low,True,0.9,2026-05-04T12:27:49.626200+00:00,gemini/gemini-2.5-flash-lite
Ci9DQUlRQUNvZENodHljRjlvT2taMVYyTlNkR1F3VkZSa1JtUkplazkwVFUweGNHYxAB,Bonafide Villa Allende,5,2026-04-11T23:34:47.866Z,"Buena atencion ,excelente la comida .",11,True,0,google_maps,2026-04-11,"Buena atencion ,excelente la comida .",True,37,,,2,positive,Food Quality,excelente la comida .,low,True,0.95,2026-05-04T12:27:49.626200+00:00,gemini/gemini-2.5-flash-lite
Ci9DQUlRQUNvZENodHljRjlvT2xGNWVGcDZNbDlHYzJWR1RWSTRkRE5LTW5Sb0xXYxAB,Bonafide Villa Allende,3,2026-04-11T13:05:57.929Z,"El ""tostón"" parecería ser media rodaja de tostada... mas bien una tostadita de palta y huevo.. al precio de tostón... 👎hay bares a la redonda más generosos",181,True,0,google_maps,2026-04-11,"El ""tostón"" parecería ser media rodaja de tostada... mas bien una tostadita de palta y huevo.. al precio de tostón... 👎hay bares a la redonda más generosos",True,155,,,1,negative,Price / Value,"El ""tostón"" parecería ser media rodaja de tostada... mas bien una tostadita de palta y huevo.. al precio de tostón... 👎hay bares a la redonda más generosos",low,True,0.92,2026-05-04T12:27:55.615051+00:00,gemini/gemini-2.5-flash-lite
Ci9DQUlRQUNvZENodHljRjlvT2tKT1YxOU1jRVJoUkRGM1lWQktha1JOVGpkQldsRRAB,Bonafide Villa Allende,1,2026-04-06T09:44:41.341Z,"Muy malo el servicio de mozo y de cocina. Se olvidan de traer los pedidos, los traen mal, y a destiempo. Es una pena.",91,True,0,google_maps,2026-04-06,"Muy malo el servicio de mozo y de cocina. Se olvidan de traer los pedidos, los traen mal, y a destiempo. Es una pena.",True,117,,,1,negative,Service Speed,"Muy malo el servicio de mozo y de cocina. Se olvidan de traer los pedidos, los traen mal, y a destiempo. Es una pena.",medium,True,0.95,2026-05-04T12:27:55.615051+00:00,gemini/gemini-2.5-flash-lite
Ci9DQUlRQUNvZENodHljRjlvT21FeVlVOUdXSGs1Yms1dGNGSjNTMkl5UWs5V2FrRRAB,Bonafide Villa Allende,1,2026-04-03T05:50:38.404Z,"Fuimos a merendar hoy y la experiencia fue muy mala. Después de esperar una hora por nuestro pedido, otro mozo nos informó que la persona que nos había atendido se había olvidado de ingresarlo. Nadie se acercó a pedir disculpas ni a ofrecernos una solución. Terminamos perdiendo tiempo y nos fuimos sin consumir. Una lástima, porque la atención al cliente deja mucho que desear",25,True,0,google_maps,2026-04-03,"Fuimos a merendar hoy y la experiencia fue muy mala. Después de esperar una hora por nuestro pedido, otro mozo nos informó que la persona que nos había atendido se había olvidado de ingresarlo. Nadie se acercó a pedir disculpas ni a ofrecernos una solución. Terminamos perdiendo tiempo y nos fuimos sin consumir. Una lástima, porque la atención al cliente deja mucho que desear",True,377,,,1,negative,Service Speed,"Después de esperar una hora por nuestro pedido, otro mozo nos informó que la persona que nos había atendido se había olvidado de ingresarlo.",high,True,0.96,2026-05-04T12:27:55.615051+00:00,gemini/gemini-2.5-flash-lite
Ci9DQUlRQUNvZENodHljRjlvT21FeVlVOUdXSGs1Yms1dGNGSjNTMkl5UWs5V2FrRRAB,Bonafide Villa Allende,1,2026-04-03T05:50:38.404Z,"Fuimos a merendar hoy y la experiencia fue muy mala. Después de esperar una hora por nuestro pedido, otro mozo nos informó que la persona que nos había atendido se había olvidado de ingresarlo. Nadie se acercó a pedir disculpas ni a ofrecernos una solución. Terminamos perdiendo tiempo y nos fuimos sin consumir. Una lástima, porque la atención al cliente deja mucho que desear",25,True,0,google_maps,2026-04-03,"Fuimos a merendar hoy y la experiencia fue muy mala. Después de esperar una hora por nuestro pedido, otro mozo nos informó que la persona que nos había atendido se había olvidado de ingresarlo. Nadie se acercó a pedir disculpas ni a ofrecernos una solución. Terminamos perdiendo tiempo y nos fuimos sin consumir. Una lástima, porque la atención al cliente deja mucho que desear",True,377,,,2,negative,Staff Attitude,Nadie se acercó a pedir disculpas ni a ofrecernos una solución. Terminamos perdiendo tiempo y nos fuimos sin consumir.,high,True,0.94,2026-05-04T12:27:55.615051+00:00,gemini/gemini-2.5-flash-lite
Ci9DQUlRQUNvZENodHljRjlvT25VelVFUkZTM0IyU2xSeExYbHRWek42Tlc5alprRRAB,Bonafide Villa Allende,2,2026-04-02T22:38:49.896Z,"La experiencia fue bastante decepcionante.

El lugar claramente prioriza meter la mayor cantidad de mesas posible por sobre la comodidad de los clientes. El resultado es un ambiente saturado, ruidoso y poco agradable, donde es difícil incluso mantener una conversación.

La atención no está a la altura: muy poco personal para la cantidad de mesas, lo que genera demoras constantes y una sensación general de desorganización.

En cuanto a la comida, cumple apenas. Nada destacable, más bien por debajo de lo esperado considerando el tipo de lugar que pretende ser.

En resumen, un espacio que intenta abarcar más de lo que puede manejar, y donde la experiencia termina siendo bastante floja.",42,True,0,google_maps,2026-04-02,"La experiencia fue bastante decepcionante. El lugar claramente prioriza meter la mayor cantidad de mesas posible por sobre la comodidad de los clientes. El resultado es un ambiente saturado, ruidoso y poco agradable, donde es difícil incluso mantener una conversación. La atención no está a la altura: muy poco personal para la cantidad de mesas, lo que genera demoras constantes y una sensación general de desorganización. En cuanto a la comida, cumple apenas. Nada destacable, más bien por debajo de lo esperado considerando el tipo de lugar que pretende ser. En resumen, un espacio que intenta abarcar más de lo que puede manejar, y donde la experiencia termina siendo bastante floja.",True,687,,,1,negative,Ambiance,"El lugar claramente prioriza meter la mayor cantidad de mesas posible por sobre la comodidad de los clientes. El resultado es un ambiente saturado, ruidoso y poco agradable",medium,True,0.93,2026-05-04T12:27:55.615051+00:00,gemini/gemini-2.5-flash-lite
Ci9DQUlRQUNvZENodHljRjlvT25VelVFUkZTM0IyU2xSeExYbHRWek42Tlc5alprRRAB,Bonafide Villa Allende,2,2026-04-02T22:38:49.896Z,"La experiencia fue bastante decepcionante.

El lugar claramente prioriza meter la mayor cantidad de mesas posible por sobre la comodidad de los clientes. El resultado es un ambiente saturado, ruidoso y poco agradable, donde es difícil incluso mantener una conversación.

La atención no está a la altura: muy poco personal para la cantidad de mesas, lo que genera demoras constantes y una sensación general de desorganización.

En cuanto a la comida, cumple apenas. Nada destacable, más bien por debajo de lo esperado considerando el tipo de lugar que pretende ser.

En resumen, un espacio que intenta abarcar más de lo que puede manejar, y donde la experiencia termina siendo bastante floja.",42,True,0,google_maps,2026-04-02,"La experiencia fue bastante decepcionante. El lugar claramente prioriza meter la mayor cantidad de mesas posible por sobre la comodidad de los clientes. El resultado es un ambiente saturado, ruidoso y poco agradable, donde es difícil incluso mantener una conversación. La atención no está a la altura: muy poco personal para la cantidad de mesas, lo que genera demoras constantes y una sensación general de desorganización. En cuanto a la comida, cumple apenas. Nada destacable, más bien por debajo de lo esperado considerando el tipo de lugar que pretende ser. En resumen, un espacio que intenta abarcar más de lo que puede manejar, y donde la experiencia termina siendo bastante floja.",True,687,,,2,negative,Service Speed,"muy poco personal para la cantidad de mesas, lo que genera demoras constantes y una sensación general de desorganización.",medium,True,0.95,2026-05-04T12:27:55.615051+00:00,gemini/gemini-2.5-flash-lite
